pair,session,choch_t,entry_t,exit_t,side,entry,stop,target,exit,outcome,stop_move_in_price_pct,leverage,units,notional,risk_dollars,pnl,cost,r,mfe_r,moved_to_breakeven,stop_from,hours_held,arm
SOL/USD,london,2026-07-21 08:55:00,2026-07-21 09:00:00,2026-07-21 09:20:00,short,78.27505,78.547,77.18724999999998,78.27505,break even,0.34742871451376134,8.63486486486474,6855.539818403065,536617.7220624908,1864.3640536147402,-715.6863994467119,715.6863994467119,-0.0,0.5348409634123723,True,middle_candle,0.3333333333333333,market_on_signal_1to4
SOL/USD,new_york,2026-07-21 15:00:00,2026-07-21 15:05:00,2026-07-21 18:05:00,short,77.824,78.31,75.87999999999998,77.824,break even,0.6244860197368476,4.80395061728391,3791.961855208484,295105.6394197451,1842.893461631339,-393.5820302784218,393.5820302784218,-0.0,0.9030864197530865,True,middle_candle,3.0,market_on_signal_1to4
SOL/USD,asia,2026-07-22 00:00:00,2026-07-22 00:05:00,2026-07-22 02:50:00,long,78.21275,78.0885,78.70975000000001,78.0885,stopped out,0.15886156668830023,18.884366197182565,14737.110669802289,1152629.952539579,1831.0860007229862,-3368.3471583621686,1537.2611576391826,-1.0,3.4225352112675527,False,three_candles,2.75,market_on_signal_1to4
SOL/USD,new_york,2026-07-22 14:00:00,2026-07-22 14:05:00,2026-07-22 14:25:00,long,77.9825,77.485,79.97250000000001,77.485,stopped out,0.637963645689741,4.702462311557767,3477.4584642655545,271180.9046895886,1730.0355859721212,-2091.7092268091124,361.6736408369912,-1.0,0.7809045226130485,False,middle_candle,0.3333333333333333,market_on_signal_1to4
SOL/USD,new_york,2026-07-22 15:00:00,2026-07-22 15:05:00,2026-07-22 16:15:00,long,78.175,77.655,80.25499999999998,78.175,break even,0.6651742884553835,4.510096153846188,3206.3159791689627,250653.75167153365,1667.2843091678478,-334.29660196857924,334.29660196857924,0.0,1.2096153846154032,True,middle_candle,1.1666666666666667,market_on_signal_1to4
SOL/USD,asia,2026-07-23 00:20:00,2026-07-23 00:25:00,2026-07-23 01:25:00,long,78.46,77.91135,80.65459999999997,77.91135,stopped out,0.6992735151669577,4.290166772988282,3020.6058709720323,236996.73663646565,1657.2554111087904,-1973.337668832326,316.08225772353546,-1.0,0.18208329536135262,False,middle_candle,1.0,market_on_signal_1to4
SOL/USD,asia,2026-07-24 00:30:00,2026-07-24 00:35:00,2026-07-24 00:55:00,short,75.6245,75.7674,75.05290000000001,75.7674,stopped out,0.1889599270077784,15.876382085374681,11183.032057689645,845711.2078467505,1598.0552810438207,-2725.9792843533605,1127.92400330954,-1.0,0.7522743177047144,False,middle_candle,0.3333333333333333,market_on_signal_1to4
SOL/USD,london,2026-07-24 07:40:00,2026-07-24 07:45:00,2026-07-24 08:30:00,short,75.79305,76.2555,73.94324999999998,75.79305,break even,0.6101482919608118,4.916837495945464,3278.7888474715246,248509.40705585163,1516.2759025132198,-331.4366921779151,331.4366921779151,-0.0,0.27570548167368714,True,middle_candle,0.75,market_on_signal_1to4
SOL/USD,london,2026-07-24 08:15:00,2026-07-24 08:20:00,2026-07-24 09:20:00,short,75.87025,76.0113,75.30604999999997,75.30604999999997,target,0.18590949680541055,16.136884083657474,10749.917777477096,815598.9492566317,1516.2759025132198,4977.340289187332,1087.7633208655473,4.0,4.535625664657643,True,three_candles,1.0,market_on_signal_1to4
SOL/USD,new_york,2026-07-24 13:35:00,2026-07-24 13:40:00,2026-07-25 15:40:00,short,74.3175,74.7865,72.44149999999996,74.3175,break even,0.6310761260806785,4.7537846481875485,3530.1769945063393,262353.9287892248,1655.6530104235023,-349.90111387710334,349.90111387710334,-0.0,1.7043710021321443,True,middle_candle,26.0,market_on_signal_1to4
SOL/USD,asia,2026-07-25 00:45:00,2026-07-25 00:50:00,2026-07-25 01:35:00,short,73.9529,74.1579,73.1329,74.1579,stopped out,0.2772034632854132,10.822375609756186,8076.356148407395,597269.9586075572,1655.6530104235023,-2452.2312235518243,796.5782131283219,-1.0,0.5019512195122252,False,middle_candle,0.75,market_on_signal_1to4
SOL/USD,asia,2026-07-25 01:40:00,2026-07-25 01:45:00,2026-07-25 02:15:00,long,74.1608,73.993,74.832,73.993,stopped out,0.22626508883399282,13.258784266984527,9428.403299862635,699217.9314404529,1582.0860737169476,-2514.632173495069,932.5460997781212,-1.0,0.4654350417163671,False,middle_candle,0.5,market_on_signal_1to4
SOL/USD,london,2026-07-25 08:55:00,2026-07-25 09:00:00,2026-07-25 09:25:00,long,73.7717,73.7045,74.0405,73.7717,break even,0.09109184145139627,32.933794642857286,22420.343876668187,1653986.8823664023,1506.6471085120954,-2205.920281617261,2205.920281617261,0.0,2.3132440476190856,True,middle_candle,0.4166666666666667,market_on_signal_1to4
SOL/USD,new_york,2026-07-25 14:00:00,2026-07-25 14:05:00,2026-07-25 15:05:00,short,73.7584,74.038,72.63999999999999,74.038,stopped out,0.3790754680144934,7.913991416308954,5151.893777051384,379995.4419652668,1440.4695000635777,-1947.2689561475372,506.7994560839596,-1.0,0.43776824034334066,False,middle_candle,1.0,market_on_signal_1to4
SOL/USD,new_york,2026-07-25 14:50:00,2026-07-25 14:55:00,2026-07-25 15:40:00,long,73.9645,73.799,74.62649999999998,74.62649999999998,target,0.2237559910497528,13.40746223565,8703.743202801366,643768.0141236017,1440.4695000635777,4903.285387367355,858.5926128869563,4.0,7.190960483383939,True,three_candles,0.75,market_on_signal_1to4
SOL/USD,asia,2026-07-26 01:45:00,2026-07-26 01:50:00,2026-07-26 04:00:00,long,74.616,74.515,75.02,75.02,target,0.13535970837353797,22.16316831683188,15036.167916672006,1121938.7052703984,1518.652959583859,4578.283559633208,1496.3282787022276,4.0,4.376237623762488,True,middle_candle,2.1666666666666665,market_on_signal_1to4
SOL/USD,new_york,2026-07-26 14:05:00,2026-07-26 14:10:00,2026-07-26 14:25:00,long,75.055,74.8739,75.77940000000001,74.8739,stopped out,0.2412897208713619,12.43318608503584,9144.12736815488,686312.4796168645,1656.001466372855,-2571.3355808416622,915.3341144688073,-1.0,0.0,False,middle_candle,0.25,market_on_signal_1to4
SOL/USD,new_york,2026-07-26 14:25:00,2026-07-26 14:30:00,2026-07-26 14:30:00,short,74.893,74.973,74.57300000000001,74.973,stopped out,0.10681906186158692,28.084875000000597,19735.76748684549,1478070.8343923192,1578.8613989476055,-3550.1626625876606,1971.3012636400554,-1.0,1.287499999999958,False,middle_candle,0.0,market_on_signal_1to4
XRP/USD,asia,2026-07-01 01:05:00,2026-07-01 01:10:00,2026-07-01 01:35:00,short,1.030895,1.03615,1.0098749999999999,1.03615,stopped out,0.5097512355768541,5.885223596574679,570884.8715509028,588522.3596574679,3000.0,-3759.887406893945,759.8874068939447,-1.0,1.9210275927687814,False,middle_candle,0.4166666666666667,market_on_signal_1to4
XRP/USD,london,2026-07-01 08:20:00,2026-07-01 08:25:00,2026-07-01 08:40:00,short,1.03934,1.041,1.0327,1.041,stopped out,0.1597167433178743,18.78325301204825,1739279.1432489099,1807702.384744322,2887.2033777931815,-5221.269798615077,2334.0664208218955,-1.0,1.4096385542168772,False,middle_candle,0.25,market_on_signal_1to4
XRP/USD,london,2026-07-01 08:55:00,2026-07-01 09:00:00,2026-07-01 09:10:00,long,1.0457,1.0402,1.0677000000000003,1.0457,break even,0.5259634694463097,5.703818181818119,496466.41524267255,519154.93041926273,2730.565283834729,-670.3216749183607,670.3216749183607,0.0,0.7818181818181679,True,middle_candle,0.16666666666666666,market_on_signal_1to4
XRP/USD,asia,2026-07-02 00:00:00,2026-07-02 00:05:00,2026-07-02 00:20:00,short,1.0494,1.05425,1.030000000000001,1.0494,break even,0.4621688583952543,6.4911340206188255,558856.8316674826,586464.3591518563,2710.4556335871785,-757.2301609254043,757.2301609254043,-0.0,0.31443298969078015,True,three_candles,0.25,market_on_signal_1to4
XRP/USD,asia,2026-07-02 01:05:00,2026-07-02 01:10:00,2026-07-02 03:40:00,long,1.04925,1.045215,1.06539,1.06539,target,0.38456040028591953,7.801115241635666,666106.2524806466,698911.9854153184,2687.738728759416,9848.534798742588,902.420116295076,4.0,4.151177199504336,True,middle_candle,2.5,market_on_signal_1to4
XRP/USD,london,2026-07-02 07:40:00,2026-07-02 07:45:00,2026-07-02 09:30:00,long,1.0581,1.05515,1.0699,1.0699,target,0.2788016255552413,10.760338983050817,1011252.4653293849,1070006.2335650222,2983.194772721694,10551.210066632008,1381.569024254767,4.0,5.1016949152542255,True,middle_candle,1.75,market_on_signal_1to4
XRP/USD,new_york,2026-07-02 14:05:00,2026-07-02 14:10:00,2026-07-03 06:00:00,short,1.10035,1.109,1.0657499999999998,1.10035,break even,0.7861135093379422,3.8162427745664527,381471.80054573825,419752.49573050305,3299.731074720654,-541.9753902019245,541.9753902019245,-0.0,2.815028901734074,True,middle_candle,15.833333333333334,market_on_signal_1to4
XRP/USD,london,2026-07-03 07:10:00,2026-07-03 07:15:00,2026-07-03 07:20:00,short,1.09804,1.1001,1.0897999999999992,1.1001,stopped out,0.18760700885215228,15.990873786406423,1593918.3558321947,1750186.1114379829,3283.4718130145966,-5543.274459385519,2259.8026463709216,-1.0,0.9514563106795133,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,london,2026-07-03 08:40:00,2026-07-03 08:45:00,2026-07-03 08:50:00,long,1.10562,1.1005,1.1261,1.1005,stopped out,0.46308858378104717,6.478242187499983,608822.9646939498,673126.8462249248,3117.173579233031,-3986.3004786532347,869.1268994202037,-1.0,0.0,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-03 15:05:00,2026-07-03 15:10:00,2026-07-03 15:20:00,long,1.120035,1.110975,1.1562749999999993,1.120035,break even,0.8089032932006452,3.708725165562976,330859.2234959696,370573.9103883083,2997.5845648734335,-478.4770590388686,478.4770590388686,0.0,0.27759381898455715,True,middle_candle,0.16666666666666666,market_on_signal_1to4
XRP/USD,london,2026-07-04 08:20:00,2026-07-04 08:25:00,2026-07-04 08:55:00,long,1.147255,1.140905,1.1726549999999993,1.140905,stopped out,0.5534950817385722,5.4201023622048465,469800.0398586355,538980.4447280188,2983.230253102268,-3679.150205488264,695.9199523859963,-1.0,0.4165354330708769,False,middle_candle,0.5,market_on_signal_1to4
XRP/USD,new_york,2026-07-04 13:45:00,2026-07-04 13:50:00,2026-07-04 14:00:00,short,1.14831,1.155345,1.1201699999999994,1.155345,stopped out,0.6126394440525751,4.896844349680083,408366.13318231254,468930.9143945813,2872.8557469376196,-3478.3292530914023,605.4735061537828,-1.0,0.07249466950959509,False,middle_candle,0.16666666666666666,market_on_signal_1to4
XRP/USD,asia,2026-07-05 01:15:00,2026-07-05 01:20:00,2026-07-05 01:25:00,short,1.1445725,1.14965,1.1242624999999997,1.1445725,break even,0.44361541099406704,6.762614475627679,545249.8019389149,624077.9289297287,2768.5058693448777,-805.7959928492198,805.7959928492198,-0.0,0.7035942885278051,True,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-05 13:50:00,2026-07-05 13:55:00,2026-07-05 22:20:00,long,1.134745,1.12959,1.155364999999999,1.155364999999999,target,0.45428708652603,6.60375363724565,532363.1405547058,604096.4119287495,2744.331989559401,10197.331670175332,779.9962880622708,4.0,4.368574199806202,True,middle_candle,8.416666666666666,market_on_signal_1to4
XRP/USD,new_york,2026-07-05 14:35:00,2026-07-05 14:40:00,2026-07-05 15:15:00,long,1.13551,1.133885,1.14201,1.13551,break even,0.14310750235576855,20.963261538461698,1688819.685882721,1917671.6415166887,2744.331989559401,-2476.0563588345212,2476.0563588345212,0.0,2.7815384615385317,True,middle_candle,0.5833333333333334,market_on_signal_1to4
XRP/USD,asia,2026-07-06 00:55:00,2026-07-06 01:00:00,2026-07-06 01:20:00,long,1.1546,1.148295,1.17982,1.1546,break even,0.54607656331197,5.493735130848529,472001.62551936926,544973.0768246638,2975.9702488996254,-703.6575099989973,703.6575099989973,0.0,0.8961141950832558,True,middle_candle,0.3333333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-06 01:45:00,2026-07-06 01:50:00,2026-07-06 02:20:00,short,1.1525,1.158,1.1305000000000007,1.1525,break even,0.4772234273318732,6.286363636363821,537247.3679272259,619177.5915361278,2954.8605235996556,-799.468782652659,799.468782652659,-0.0,1.1818181818182478,True,middle_candle,0.5,market_on_signal_1to4
XRP/USD,london,2026-07-06 07:20:00,2026-07-06 07:25:00,2026-07-06 08:35:00,long,1.14025,1.136,1.1572500000000003,1.14025,break even,0.3727252795439673,8.0488235294116,689617.9906164743,786336.9138004348,2930.876460120076,-1015.3013026056867,1015.3013026056867,0.0,2.2647058823528936,True,three_candles,1.1666666666666667,market_on_signal_1to4
XRP/USD,london,2026-07-06 08:00:00,2026-07-06 08:05:00,2026-07-06 09:15:00,long,1.1484,1.138725,1.1871000000000005,1.138725,stopped out,0.8424764890282219,3.5609302325581034,302932.9674542683,347888.21982448176,2930.876460120076,-3380.062243656383,449.185783536307,-1.0,0.15245478036174448,False,middle_candle,1.1666666666666667,market_on_signal_1to4
XRP/USD,new_york,2026-07-06 14:25:00,2026-07-06 14:30:00,2026-07-06 16:10:00,long,1.1213,1.114755,1.14748,1.14748,target,0.5836974939802037,5.139648586707392,427657.0746726056,479531.8778303927,2799.0155537322134,10576.900972899573,619.1612420292807,4.0,4.236822001527874,True,middle_candle,1.6666666666666667,market_on_signal_1to4
XRP/USD,new_york,2026-07-06 15:25:00,2026-07-06 15:30:00,2026-07-06 16:35:00,long,1.12958,1.12432,1.1506200000000002,1.1506200000000002,target,0.4656598027585512,6.442471482889681,532132.2345498462,601085.9295028152,2799.0155537322134,10419.952996995022,776.1092179338317,4.0,4.47813688212924,True,middle_candle,1.0833333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-07 01:00:00,2026-07-07 01:05:00,2026-07-07 01:45:00,short,1.14245,1.150015,1.1121899999999998,1.14245,break even,0.6621733992734951,4.5305353602114735,453261.22575400287,517828.2873626606,3428.9211728290516,-668.6087419505427,668.6087419505427,-0.0,0.4957038995373296,True,middle_candle,0.6666666666666666,market_on_signal_1to4
XRP/USD,asia,2026-07-07 01:45:00,2026-07-07 01:50:00,2026-07-07 02:05:00,long,1.14304,1.1391,1.1588000000000003,1.1391,stopped out,0.3446948488241929,8.703350253806986,865193.6321244893,988950.9292635763,3408.862910570535,-4685.77507006918,1276.9121594986452,-1.0,0.015228426395925927,False,middle_candle,0.25,market_on_signal_1to4
XRP/USD,london,2026-07-07 07:35:00,2026-07-07 07:40:00,2026-07-07 08:10:00,short,1.1285118225,1.1318,1.1153591125,1.1285118225,break even,0.29137288900666247,10.296084890490283,993951.7129073691,1121686.259010092,3268.28965846846,-1448.2971610523623,1448.2971610523623,-0.0,1.858726452571336,True,middle_candle,0.5,market_on_signal_1to4
XRP/USD,london,2026-07-07 07:55:00,2026-07-07 08:00:00,2026-07-07 10:00:00,short,1.1258,1.1291668225,1.1123327099999996,1.1291668225,stopped out,0.299060445905142,10.031416862635053,970734.1739780977,1092852.5330645423,3268.28965846846,-4679.357333027554,1411.067674559094,-1.0,1.0098542468454332,False,middle_candle,2.0,market_on_signal_1to4
XRP/USD,new_york,2026-07-07 14:50:00,2026-07-07 14:55:00,2026-07-07 18:45:00,long,1.121805,1.1125,1.1590249999999995,1.121805,break even,0.8294667968140539,3.6167813003761813,331484.1508485864,371860.57784269843,3084.4600236460624,-480.1383763693103,480.1383763693103,0.0,1.3052122514777225,True,middle_candle,3.8333333333333335,market_on_signal_1to4
XRP/USD,new_york,2026-07-07 15:25:00,2026-07-07 15:30:00,2026-07-07 15:40:00,long,1.126555,1.119815,1.1535149999999998,1.126555,break even,0.5982841494645151,5.014339762611299,457635.01834511524,515551.0180917813,3084.4600236460624,-665.6683808705408,665.6683808705408,0.0,0.7396142433234482,True,middle_candle,0.16666666666666666,market_on_signal_1to4
XRP/USD,asia,2026-07-08 01:00:00,2026-07-08 01:05:00,2026-07-08 01:10:00,short,1.11195,1.11381,1.10451,1.11381,stopped out,0.16727370835019317,17.9346774193551,1639831.0865209203,1823410.1766569372,3050.085820928867,-5404.433804666152,2354.3479837372856,-1.0,0.3225806451612595,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-08 01:55:00,2026-07-08 02:00:00,2026-07-08 02:15:00,short,1.0978,1.108395,1.0554200000000005,1.0978,break even,0.9651120422663426,3.1084473808400452,272576.95203293127,299234.97794175195,2887.9528067888823,-386.3657645437079,386.3657645437079,-0.0,0.3067484662576899,True,middle_candle,0.25,market_on_signal_1to4
XRP/USD,london,2026-07-08 07:30:00,2026-07-08 07:35:00,2026-07-08 07:35:00,long,1.09302,1.092345,1.095720000000001,1.092345,stopped out,0.06175550310151719,48.57866666665205,4261276.790891415,4657660.757980135,2876.361833852571,-8890.233180445339,6013.871346592767,-1.0,0.0,False,middle_candle,0.0,market_on_signal_1to4
XRP/USD,asia,2026-07-09 00:20:00,2026-07-09 00:25:00,2026-07-09 00:30:00,short,1.087385,1.09001,1.0768850000000005,1.09001,stopped out,0.24140483821276523,12.427257142857725,994154.2241673649,1081028.3910462302,2609.654838439211,-4005.4554352575874,1395.8005968183766,-1.0,0.0,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-09 01:50:00,2026-07-09 01:55:00,2026-07-09 02:00:00,short,1.085,1.08775,1.0739999999999998,1.085,break even,0.25345622119815947,11.836363636363506,905269.5183205295,982217.4273777745,2489.4911753814836,-1268.2180067560112,1268.2180067560112,-0.0,1.0909090909090395,True,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,london,2026-07-09 07:35:00,2026-07-09 07:40:00,2026-07-09 07:45:00,short,1.09413,1.097875,1.0791500000000005,1.097875,stopped out,0.3422810817727224,8.76472630173591,654591.3578581781,716208.0423733684,2451.4446351788033,-3376.1970480394543,924.752412860651,-1.0,0.0,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-10 01:15:00,2026-07-10 01:20:00,2026-07-10 08:20:00,long,1.09558,1.091055,1.1136799999999996,1.1136799999999996,target,0.41302323883238923,7.263513812154873,519372.0936436854,569013.6783541489,2350.1587237376193,8665.9366775652,734.6982173852781,4.0,4.07071823204432,True,middle_candle,7.0,market_on_signal_1to4
XRP/USD,new_york,2026-07-11 14:20:00,2026-07-11 14:25:00,2026-07-11 14:45:00,long,1.11095,1.10879,1.1195900000000008,1.11095,break even,0.19442819208786727,15.429861111109956,1208396.6778075832,1342468.2892103347,2610.136824064575,-1733.3661676323136,1733.3661676323136,0.0,1.6759259259257804,True,middle_candle,0.3333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-12 13:35:00,2026-07-12 13:40:00,2026-07-12 14:45:00,short,1.0958,1.1005,1.0770000000000004,1.1005,stopped out,0.4289103851067646,6.994468085106491,544284.221071414,596426.6494500554,2558.1358390356054,-3328.229094824269,770.0932557886637,-1.0,0.38297872340426636,False,three_candles,1.0833333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-13 01:50:00,2026-07-13 01:55:00,2026-07-14 12:35:00,short,1.0849711,1.098785,1.0297155000000002,1.0849711,break even,1.2732044199149577,2.35625949225057,177957.63442553437,193078.8903760699,2458.2889661908775,-249.29930855851416,249.29930855851416,-0.0,2.314415190496542,True,middle_candle,34.666666666666664,market_on_signal_1to4
XRP/USD,london,2026-07-13 08:45:00,2026-07-13 08:50:00,2026-07-13 10:25:00,long,1.08226,1.07537,1.1098200000000003,1.07537,stopped out,0.6366307541625915,4.712307692307649,356790.85140651016,386140.4668432097,2458.2889661908775,-2956.865227961258,498.57626177038054,-1.0,0.0,False,middle_candle,1.5833333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-13 13:50:00,2026-07-13 13:55:00,2026-07-13 14:00:00,short,1.06605,1.070705,1.0474299999999996,1.070705,stopped out,0.4366586933070753,6.8703544575723905,509040.38869001105,542662.5063629863,2369.58300935204,-3070.257160490056,700.6741511380158,-1.0,0.0,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-13 14:10:00,2026-07-13 14:15:00,2026-07-13 14:15:00,long,1.071395,1.0677,1.0861750000000001,1.0677,stopped out,0.3448774728274822,8.69874154262516,616366.7914850707,660372.2985631474,2277.475294537339,-3130.133796470565,852.658501933226,-1.0,1.3518267929634251,False,middle_candle,0.0,market_on_signal_1to4
XRP/USD,asia,2026-07-14 00:40:00,2026-07-14 00:45:00,2026-07-14 00:50:00,short,1.064,1.066,1.056,1.066,stopped out,0.18796992481203023,15.959999999999987,1091785.6403216098,1161659.9213021928,2183.5712806432216,-3683.4815742890137,1499.910293645792,-1.0,0.0,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,london,2026-07-14 08:15:00,2026-07-14 08:20:00,2026-07-14 08:50:00,long,1.068,1.0665,1.0740000000000003,1.068,break even,0.1404494382022525,21.35999999999919,1382044.555609648,1476023.5853911042,2073.0668334145507,-1905.8098922018019,1905.8098922018019,0.0,1.1966666666666153,True,middle_candle,0.5,market_on_signal_1to4
XRP/USD,london,2026-07-14 08:55:00,2026-07-14 09:00:00,2026-07-14 09:25:00,short,1.06855,1.069795,1.0635700000000003,1.069795,stopped out,0.11651303167843718,25.748192771085566,1619190.79248883,1730186.3213139393,2015.892536648497,-4249.871884369172,2233.979347720675,-1.0,0.5943775100403376,False,three_candles,0.4166666666666667,market_on_signal_1to4
XRP/USD,asia,2026-07-15 00:30:00,2026-07-15 00:35:00,2026-07-15 00:45:00,short,1.1075,1.11075,1.0945,1.1075,break even,0.2934537246049639,10.223076923077,578743.8156494403,640958.775831755,1880.9174008606665,-827.5921791249975,827.5921791249975,-0.0,0.1846153846153657,True,middle_candle,0.16666666666666666,market_on_signal_1to4
XRP/USD,asia,2026-07-15 01:45:00,2026-07-15 01:50:00,2026-07-15 02:15:00,short,1.10252,1.10695,1.0847999999999993,1.10252,break even,0.4018067699452306,7.4662753950335965,418981.85902637726,461935.8792137614,1856.0896354869167,-596.4416672483268,596.4416672483268,-0.0,0.5237020316026627,True,middle_candle,0.4166666666666667,market_on_signal_1to4
XRP/USD,london,2026-07-15 08:55:00,2026-07-15 09:00:00,2026-07-15 09:05:00,long,1.10538,1.105,1.1069000000000002,1.1069000000000002,target,0.03437731820731757,87.26684210525238,4837358.909129578,5347119.790973653,1838.1963854694668,448.69952774727244,6904.086014130595,4.0,9.526315789472392,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-15 14:20:00,2026-07-15 14:25:00,2026-07-15 14:30:00,short,1.121025,1.12514,1.1045649999999996,1.12514,stopped out,0.3670747753172401,8.172721749696052,449977.4899882974,504436.01571413106,1851.6573713018847,-2502.974300276378,651.3169289744932,-1.0,0.7460510328067651,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-16 00:20:00,2026-07-16 00:25:00,2026-07-16 00:45:00,short,1.1109,1.114,1.0984999999999996,1.1109,break even,0.27905302007382327,10.750645161289965,573086.4975140435,636641.7900883509,1776.5681422935936,-822.0181800265389,822.0181800265389,-0.0,1.064516129032249,True,middle_candle,0.3333333333333333,market_on_signal_1to4
XRP/USD,asia,2026-07-16 01:15:00,2026-07-16 01:20:00,2026-07-16 01:25:00,short,1.1065,1.109995,1.09252,1.109995,stopped out,0.31586082241301633,9.497854077253148,501261.11499078234,554645.4237373007,1751.9075968927973,-2468.053833094653,716.1462362018557,-1.0,0.01573676680976763,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,london,2026-07-16 08:30:00,2026-07-16 08:35:00,2026-07-16 10:00:00,long,1.1073,1.1027,1.1256999999999997,1.1027,stopped out,0.41542490743248783,7.221521739130532,364753.47432608274,403891.5221212714,1677.865981899958,-2199.3620242760035,521.4960423760455,-1.0,0.5217391304347805,False,middle_candle,1.4166666666666667,market_on_signal_1to4
XRP/USD,new_york,2026-07-16 14:10:00,2026-07-16 14:15:00,2026-07-16 14:40:00,long,1.111775,1.105865,1.1354149999999994,1.111775,break even,0.5315823795282193,5.643527918781858,272738.5991830314,303223.95610671473,1611.8851211716774,-391.51624731499004,391.51624731499004,0.0,0.5964467005076284,True,middle_candle,0.4166666666666667,market_on_signal_1to4
XRP/USD,new_york,2026-07-16 14:55:00,2026-07-16 15:00:00,2026-07-16 15:25:00,short,1.1111,1.113,1.1035,1.1111,break even,0.17100171001710132,17.543684210526198,842178.7546064301,935744.8142432044,1600.1396337522278,-1208.2135686800013,1208.2135686800013,-0.0,2.860526315789496,True,middle_candle,0.4166666666666667,market_on_signal_1to4
XRP/USD,asia,2026-07-17 00:00:00,2026-07-17 00:05:00,2026-07-17 00:05:00,short,1.0858,1.086545,1.0828200000000001,1.086545,stopped out,0.06861300423650724,43.72348993288616,2099185.539183674,2279295.6584456335,1563.893226691828,-4506.870734715384,2942.9775080235563,-1.0,0.9463087248324588,False,middle_candle,0.0,market_on_signal_1to4
XRP/USD,asia,2026-07-17 00:50:00,2026-07-17 00:55:00,2026-07-17 01:15:00,long,1.09004,1.0861,1.1057999999999992,1.09004,break even,0.36145462551831425,8.299796954315074,362610.94026660593,395260.4293282111,1428.6871046503666,-510.3517610865514,510.3517610865514,0.0,1.1319796954315533,True,middle_candle,0.3333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-17 13:35:00,2026-07-17 13:40:00,2026-07-17 13:50:00,short,1.07015,1.07575,1.0477499999999997,1.07575,stopped out,0.5232911274120498,5.732946428571378,252388.6699674567,270093.7351656738,1413.37655181777,-1762.1157707538152,348.73921893604523,-1.0,0.22678571428569128,False,middle_candle,0.16666666666666666,market_on_signal_1to4
XRP/USD,new_york,2026-07-17 14:35:00,2026-07-17 14:40:00,2026-07-17 15:10:00,long,1.085,1.0759,1.1213999999999995,1.0759,stopped out,0.8387096774193444,3.5769230769231215,149506.93172474424,162215.0209213475,1360.5130786951554,-1569.9616231462321,209.44854445107669,-1.0,0.21978021978022272,False,middle_candle,0.5,market_on_signal_1to4
XRP/USD,asia,2026-07-18 01:00:00,2026-07-18 01:05:00,2026-07-18 01:15:00,short,1.086615,1.089555,1.0748550000000003,1.089555,stopped out,0.2705650115266164,11.087908163265523,446739.5340138755,485433.8787524874,1313.4142300007684,-1940.1960086206836,626.7817786199151,-1.0,0.0,False,three_candles,0.16666666666666666,market_on_signal_1to4
XRP/USD,london,2026-07-19 08:10:00,2026-07-19 08:15:00,2026-07-19 08:20:00,long,1.096095,1.094795,1.1012950000000004,1.094795,stopped out,0.1186028583288929,25.29449999999846,965544.8844169782,1058328.9200850278,1255.208349742148,-2621.6998781053994,1366.4915283632515,-1.0,1.3884615384614978,False,middle_candle,0.08333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-19 14:20:00,2026-07-19 14:25:00,2026-07-19 14:45:00,short,1.092445,1.09599,1.0782650000000005,1.09599,stopped out,0.32450146231617233,9.244950634696993,331892.0601971837,362573.8217021124,1176.5573533989862,-1644.704870073121,468.14751667413475,-1.0,0.5768688293371302,False,three_candles,0.3333333333333333,market_on_signal_1to4
XRP/USD,new_york,2026-07-19 14:35:00,2026-07-19 14:40:00,2026-07-19 17:00:00,long,1.0952,1.0925,1.1059999999999997,1.0925,stopped out,0.2465303140978748,12.16888888888923,435761.9827403774,477246.52349726134,1176.5573533989862,-1792.7677950898606,616.2104416908744,-1.0,2.062962962963048,False,middle_candle,2.3333333333333335,market_on_signal_1to4
